NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_340	OR10A4	na	50786	-0.08745113760232925	-0.19111493	Yes	
row_341	OR2AG1	na	50794	-0.08750789612531662	-0.18624319	Yes	
row_342	OR6F1	na	50893	-0.08808290213346481	-0.18299668	Yes	
row_343	OR5B17	na	51076	-0.08908815681934357	-0.18122324	Yes	
row_344	OR52H1	na	51141	-0.0894087702035904	-0.17728148	Yes	
row_345	OR4F15	na	51381	-0.09075523912906647	-0.17645139	Yes	
row_346	OR1L4	na	51398	-0.09083417803049088	-0.1715536	Yes	
row_347	OR9K2	na	51633	-0.09215141087770462	-0.17055264	Yes	
row_348	CLCA4	na	51785	-0.09302326291799545	-0.16798957	Yes	
row_349	OR6V1	na	51812	-0.09312241524457932	-0.16314326	Yes	
row_350	OR2C1	na	51901	-0.09367982298135757	-0.15939479	Yes	
row_351	OR6K6	na	51915	-0.09376293420791626	-0.15427501	Yes	
row_352	OR2G6	na	51984	-0.09417909383773804	-0.15013361	Yes	
row_353	OR2D3	na	52012	-0.09430685639381409	-0.14523785	Yes	
row_354	OR10K2	na	52221	-0.09565924853086472	-0.14356275	Yes	
row_355	OR9A2	na	52226	-0.09569541364908218	-0.1381686	Yes	
row_356	OR2A2	na	52234	-0.09573192894458771	-0.13282701	Yes	
row_357	OR4C12	na	52466	-0.09734681993722916	-0.13147458	Yes	
row_358	OR14I1	na	52615	-0.09834490716457367	-0.12855284	Yes	
row_359	OR10H2	na	52665	-0.09873639047145844	-0.123804875	Yes	
row_360	OR4D1	na	53076	-0.10211576521396637	-0.12544148	Yes	
row_361	OR5K2	na	53170	-0.10304829478263855	-0.12124889	Yes	
row_362	OR13F1	na	53189	-0.10321445018053055	-0.11568026	Yes	
row_363	CLCA2	na	53398	-0.10540851205587387	-0.1134482	Yes	
row_364	OR1J4	na	53440	-0.10584315657615662	-0.10814847	Yes	
row_365	OR2A1	na	53481	-0.10621634125709534	-0.1028092	Yes	
row_366	OR52E8	na	53498	-0.10637849569320679	-0.09702337	Yes	
row_367	CAMK2B	na	53503	-0.106413334608078	-0.0910169	Yes	
row_368	OR1N1	na	53797	-0.1095212996006012	-0.09009863	Yes	
row_369	OR1L6	na	53897	-0.11091691255569458	-0.08556583	Yes	
row_370	OR52I1	na	53900	-0.11096730083227158	-0.079262756	Yes	
row_371	OR2AK2	na	54021	-0.1126662939786911	-0.07501265	Yes	
row_372	OR51B6	na	54176	-0.11473104357719421	-0.07126408	Yes	
row_373	OR6S1	na	54187	-0.11485951393842697	-0.06488441	Yes	
row_374	OR1J1	na	54351	-0.11767443269491196	-0.06113167	Yes	
row_375	OR10J1	na	54392	-0.11843778192996979	-0.055094194	Yes	
row_376	OR2F1	na	54400	-0.11857425421476364	-0.048447642	Yes	
row_377	OR10AD1	na	54544	-0.12157788872718811	-0.044107493	Yes	
row_378	OR8B8	na	54703	-0.125863179564476	-0.039795835	Yes	
row_379	OR2L2	na	54707	-0.12605668604373932	-0.03264893	Yes	
row_380	OR1K1	na	54909	-0.13324972987174988	-0.028698765	Yes	
row_381	OR2A12	na	54910	-0.13326860964298248	-0.021085186	Yes	
row_382	OR1J2	na	55043	-0.14078977704048157	-0.015447042	Yes	
row_383	OR8D1	na	55228	-0.16279686987400055	-0.009499113	Yes	
row_384	OR52B2	na	55254	-0.17839106917381287	2.3677887E-4	Yes	
